cve_id,cvss,severity,exploitabilityscore,impactscore,reference,description,cpe_match,attackvector,attackcomplexity,privilegesrequired,userinteraction,confidentialityimpact,integrityimpact,availabilityimpact,publisheddate,modifieddate
CVE-2022-38740,0,-,-,-,-,** REJECT ** DO NOT USE THIS CANDIDATE NUMBER. ConsultIDs: none. Reason: This candidate is unused by its CNA. Notes: none.,-,-,-,-,-,-,-,-,2023-03-01 08:15:00,2023-03-01 08:15:00
CVE-2022-38739,0,-,-,-,-,** REJECT ** DO NOT USE THIS CANDIDATE NUMBER. ConsultIDs: none. Reason: This candidate is unused by its CNA. Notes: none.,-,-,-,-,-,-,-,-,2023-03-01 08:15:00,2023-03-01 08:15:00
CVE-2022-38738,0,-,-,-,-,** REJECT ** DO NOT USE THIS CANDIDATE NUMBER. ConsultIDs: none. Reason: This candidate is unused by its CNA. Notes: none.,-,-,-,-,-,-,-,-,2023-03-01 08:15:00,2023-03-01 08:15:00
CVE-2022-38737,0,-,-,-,-,** REJECT ** DO NOT USE THIS CANDIDATE NUMBER. ConsultIDs: none. Reason: This candidate is unused by its CNA. Notes: none.,-,-,-,-,-,-,-,-,2023-03-01 08:15:00,2023-03-01 08:15:00
CVE-2022-38736,0,-,-,-,-,** REJECT ** DO NOT USE THIS CANDIDATE NUMBER. ConsultIDs: none. Reason: This candidate is unused by its CNA. Notes: none.,-,-,-,-,-,-,-,-,2023-03-01 08:15:00,2023-03-01 08:15:00
CVE-2022-38735,0,-,-,-,-,** REJECT ** DO NOT USE THIS CANDIDATE NUMBER. ConsultIDs: none. Reason: This candidate is unused by its CNA. Notes: none.,-,-,-,-,-,-,-,-,2023-03-01 08:15:00,2023-03-01 08:15:00
CVE-2022-37938,0,-,-,-,https://support.hpe.com/hpesc/public/docDisplay?docLocale=en_US&docId=hpesbmu04452en_us,Unauthenticated server side request forgery in HPE Serviceguard Manager,-,-,-,-,-,-,-,-,2023-03-01 08:15:00,2023-03-01 13:45:00
CVE-2022-37937,0,-,-,-,https://support.hpe.com/hpesc/public/docDisplay?docLocale=en_US&docId=hpesbmu04452en_us,Pre-auth memory corruption in HPE Serviceguard,-,-,-,-,-,-,-,-,2023-03-01 08:15:00,2023-03-01 13:45:00
CVE-2022-37936,0,-,-,-,https://support.hpe.com/hpesc/public/docDisplay?docLocale=en_US&docId=hpesbmu04452en_us,Unauthenticated Java deserialization vulnerability in Serviceguard Manager,-,-,-,-,-,-,-,-,2023-03-01 08:15:00,2023-03-01 13:45:00
CVE-2022-37935,0,-,-,-,https://support.hpe.com/hpesc/public/docDisplay?docLocale=en_US&docId=hpesbgn04449en_us,HPE OneView for VMware vCenter in certain circumstances may disclose the “HPE OneView” Username and Password.,-,-,-,-,-,-,-,-,2023-03-01 08:15:00,2023-03-01 13:45:00
CVE-2022-27677,0,-,-,-,https://www.amd.com/en/corporate/product-security/bulletin/AMD-SB-1052,Failure to validate privileges during installation of AMD Ryzen™ Master may allow an attacker with low privileges to modify files potentially leading to privilege escalation and code execution by the lower privileged user.,-,-,-,-,-,-,-,-,2023-03-01 08:15:00,2023-03-01 13:45:00
CVE-2022-27672,0,-,-,-,https://www.amd.com/en/corporate/product-security/bulletin/AMD-SB-1045,When SMT is enabled certain AMD processors may speculatively execute instructions using a target from the sibling thread after an SMT mode switch potentially resulting in information disclosure.,-,-,-,-,-,-,-,-,2023-03-01 08:15:00,2023-03-01 13:45:00
CVE-2022-20952,0,-,-,-,https://sec.cloudapps.cisco.com/security/center/content/CiscoSecurityAdvisory/cisco-sa-wsa-bypass-bwBfugek,A vulnerability in the scanning engines of Cisco AsyncOS Software for Cisco Secure Web Appliance formerly known as Cisco Web Security Appliance (WSA) could allow an unauthenticated remote attacker to bypass a configured rule thereby allowing traffic onto a network that should have been blocked. This vulnerability exists because malformed encoded traffic is not properly detected. An attacker could exploit this vulnerability by connecting through an affected device to a malicious server and receiving malformed HTTP responses. A successful exploit could allow the attacker to bypass an explicit block rule and receive traffic that should have been rejected by the device.,-,-,-,-,-,-,-,-,2023-03-01 08:15:00,2023-03-01 13:45:00
CVE-2021-4326,0,-,-,-,https://github.com/zowe/imperative/,A vulnerability in Imperative framework which allows already-privileged local actors to execute arbitrary shell commands via plugin install/update commands or maliciously formed environment variables. Impacts Zowe CLI.,-,-,-,-,-,-,-,-,2023-03-01 08:15:00,2023-03-01 13:45:00
CVE-2021-3855,0,-,-,-,https://www.usom.gov.tr/bildirim/tr-23-0109,Improper Neutralization of Special Elements used in a Command (Command Injection) vulnerability in Liman MYS (HTTP/Controllers CronMail Jobs modules) allows Command Injection.This issue affects Liman MYS: from 1.7.0 before 1.8.3-462.,-,-,-,-,-,-,-,-,2023-03-01 08:15:00,2023-03-01 13:45:00
CVE-2023-1105,0,-,-,-,https://huntr.dev/bounties/4089a63f-cffd-42f3-b8d8-e80b6bd9c80f,External Control of File Name or Path in GitHub repository flatpressblog/flatpress prior to 1.3.,-,-,-,-,-,-,-,-,2023-03-01 02:15:00,2023-03-01 13:45:00
CVE-2023-1104,0,-,-,-,https://huntr.dev/bounties/a4909b4e-ab3c-41d6-b0d8-1c6e933bf758,Cross-site Scripting (XSS) - Stored in GitHub repository flatpressblog/flatpress prior to 1.3.,-,-,-,-,-,-,-,-,2023-03-01 02:15:00,2023-03-01 13:45:00
CVE-2023-1103,0,-,-,-,https://github.com/flatpressblog/flatpress/commit/3cc223dec5260e533a84b5cf5780d3a4fbf21241,Cross-site Scripting (XSS) - Stored in GitHub repository flatpressblog/flatpress prior to 1.3.,-,-,-,-,-,-,-,-,2023-03-01 02:15:00,2023-03-01 13:45:00
CVE-2023-26608,0,-,-,-,https://github.com/vxcontrol/soldr/compare/v1.1.0...v1.2.0,SOLDR (System of Orchestration Lifecycle control Detection and Response) 1.1.0 allows stored XSS via the module editor.,-,-,-,-,-,-,-,-,2023-03-01 01:15:00,2023-03-01 13:45:00
CVE-2023-24045,0,-,-,-,https://dataiku.com,In Dataiku DSS 11.2.1 an attacker can download other Dataiku files that were uploaded to the myfiles section by specifying the target username in a download request.,-,-,-,-,-,-,-,-,2023-03-01 01:15:00,2023-03-01 13:45:00
CVE-2023-0847,0,-,-,-,https://www.cisa.gov/news-events/ics-advisories/icsa-23-047-13,The Sub-IoT implementation of the DASH 7 Alliance protocol has a vulnerability that can lead to an out-of-bounds write prior to implementation version 0.5.0. If the protocol has been compiled using default settings this will only grant the attacker access to allocated but unused memory. However if it was configured using non-default settings there is the possibility that exploiting this vulnerability could lead to system crashes and remote code execution.,-,-,-,-,-,-,-,-,2023-03-01 00:15:00,2023-03-01 13:45:00
CVE-2022-38220,0,-,-,-,https://support.quest.com/kb/339613,An XSS vulnerability exists within Quest KACE Systems Management Appliance (SMA) through 12.1 that may allow remote injection of arbitrary web script or HTML.,-,-,-,-,-,-,-,-,2023-03-01 00:15:00,2023-03-01 13:45:00
CVE-2023-25575,0,-,-,-,https://github.com/api-platform/core/commit/5723d68369722feefeb11e42528d9580db5dd0fb,API Platform Core is the server component of API Platform: hypermedia and GraphQL APIs. Resource properties secured with the security option of the ApiPlatform\Metadata\ApiProperty attribute can be disclosed to unauthorized users. The problem affects most serialization formats including raw JSON which is enabled by default when installing API Platform. Custom serialization formats may also be impacted. Only collection endpoints are affected by the issue item endpoints are not. The JSON-LD format is not affected by the issue. The result of the security rule is only executed for the first item of the collection. The result of the rule is then cached and reused for the next items. This bug can leak data to unauthorized users when the rule depends on the value of a property of the item. This bug can also hide properties that should be displayed to authorized users. This issue impacts the 2.7 3.0 and 3.1 branches. Please upgrade to versions 2.7.10 3.0.12 or 3.1.3. As a workaround replace the cache_key of the context array of the Serializer inside a custom normalizer that works on objects if the security option of the ApiPlatform\Metadata\ApiProperty attribute is used.,-,-,-,-,-,-,-,-,2023-02-28 23:15:00,2023-03-01 13:45:00
CVE-2023-1095,0,-,-,-,https://github.com/torvalds/linux/commit/580077855a40741cf511766129702d97ff02f4d9,In nf_tables_updtable if nf_tables_table_enable returns an error nft_trans_destroy is called to free the transaction object. nft_trans_destroy() calls list_del() but the transaction was never placed on a list -- the list head is all zeroes this results in a NULL pointer dereference.,-,-,-,-,-,-,-,-,2023-02-28 23:15:00,2023-03-01 13:45:00
CVE-2022-47076,0,-,-,-,https://cvewalkthrough.com/smart-office-suite-cve-2022-47076-cve-2022-47075/,An issue was discovered in Smart Office Web 20.28 and earlier allows attackers to view sensitive information via DisplayParallelLogData.aspx.,-,-,-,-,-,-,-,-,2023-02-28 23:15:00,2023-03-01 13:45:00
CVE-2022-47075,0,-,-,-,https://cvewalkthrough.com/smart-office-suite-cve-2022-47076-cve-2022-47075/,An issue was discovered in Smart Office Web 20.28 and earlier allows attackers to download sensitive information via the action name parameter to ExportEmployeeDetails.aspx and to ExportReportingManager.aspx.,-,-,-,-,-,-,-,-,2023-02-28 23:15:00,2023-03-01 13:45:00
CVE-2022-23240,0,-,-,-,https://security.netapp.com/advisory/ntap-20220901-0002/,Active IQ Unified Manager for VMware vSphere Linux and Microsoft Windows versions prior to 9.11P1 are susceptible to a vulnerability which allows unauthorized users to update EMS Subscriptions via unspecified vectors.,-,-,-,-,-,-,-,-,2023-02-28 23:15:00,2023-03-01 13:45:00
CVE-2022-23239,0,-,-,-,https://security.netapp.com/advisory/ntap-20220901-0001/,Active IQ Unified Manager for VMware vSphere Linux and Microsoft Windows versions prior to 9.11P1 are susceptible to a vulnerability which allows administrative users to perform a Stored Cross-Site Scripting (XSS) attack.,-,-,-,-,-,-,-,-,2023-02-28 23:15:00,2023-03-01 13:45:00
CVE-2023-22999,0,-,-,-,https://cdn.kernel.org/pub/linux/kernel/v5.x/ChangeLog-5.16.3,In the Linux kernel before 5.16.3 drivers/usb/dwc3/dwc3-qcom.c misinterprets the dwc3_qcom_create_urs_usb_platdev return value (expects it to be NULL in the error case whereas it is actually an error pointer).,-,-,-,-,-,-,-,-,2023-02-28 21:15:00,2023-03-01 13:45:00
CVE-2023-22998,0,-,-,-,https://cdn.kernel.org/pub/linux/kernel/v6.x/ChangeLog-6.0.3,In the Linux kernel before 6.0.3 drivers/gpu/drm/virtio/virtgpu_object.c misinterprets the drm_gem_shmem_get_sg_table return value (expects it to be NULL in the error case whereas it is actually an error pointer).,-,-,-,-,-,-,-,-,2023-02-28 21:15:00,2023-03-01 13:45:00
CVE-2023-22997,0,-,-,-,https://cdn.kernel.org/pub/linux/kernel/v6.x/ChangeLog-6.1.2,In the Linux kernel before 6.1.2 kernel/module/decompress.c misinterprets the module_get_next_page return value (expects it to be NULL in the error case whereas it is actually an error pointer).,-,-,-,-,-,-,-,-,2023-02-28 21:15:00,2023-03-01 13:45:00
CVE-2023-22996,0,-,-,-,https://cdn.kernel.org/pub/linux/kernel/v5.x/ChangeLog-5.17.2,In the Linux kernel before 5.17.2 drivers/soc/qcom/qcom_aoss.c does not release an of_find_device_by_node reference after use e.g. with put_device.,-,-,-,-,-,-,-,-,2023-02-28 21:15:00,2023-03-01 13:45:00
CVE-2023-1100,0,-,-,-,https://github.com/jackswordsz/bug_report/blob/main/vendors/emoblazz/Online%20Catering%20Reservation%20System/SQLi-1.md,A vulnerability classified as critical has been found in SourceCodester Online Catering Reservation System 1.0. This affects an unknown part of the file /reservation/add_message.php of the component POST Parameter Handler. The manipulation of the argument fullname leads to sql injection. It is possible to initiate the attack remotely. The exploit has been disclosed to the public and may be used. The associated identifier of this vulnerability is VDB-222003.,-,-,-,-,-,-,-,-,2023-02-28 21:15:00,2023-03-01 13:45:00
CVE-2023-1099,0,-,-,-,https://vuldb.com/?ctiid.222002,A vulnerability was found in SourceCodester Online Student Management System 1.0. It has been rated as critical. Affected by this issue is some unknown functionality of the file eduauth/edit-class-detail.php?editid=1. The manipulation of the argument editideditid leads to sql injection. The attack may be launched remotely. VDB-222002 is the identifier assigned to this vulnerability.,-,-,-,-,-,-,-,-,2023-02-28 21:15:00,2023-03-01 13:45:00
CVE-2023-27372,0,-,-,-,https://blog.spip.net/Mise-a-jour-critique-de-securite-sortie-de-SPIP-4-2-1-SPIP-4-1-8-SPIP-4-0-10-et.html,SPIP before 4.2.1 allows Remote Code Execution via form values in the public area because serialization is mishandled. The fixed versions are 3.2.18 4.0.10 4.1.8 and 4.2.1.,-,-,-,-,-,-,-,-,2023-02-28 20:15:00,2023-02-28 20:33:00
CVE-2023-27371,0,-,-,-,https://github.com/0xhebi/CVEs/tree/main/GNU%20Libmicrohttpd,GNU libmicrohttpd before 0.9.76 allows remote DoS (Denial of Service) due to improper parsing of a multipart/form-data boundary in the postprocessor.c MHD_create_post_processor() method. This allows an attacker to remotely send a malicious HTTP POST packet that includes one or more \0 bytes in a multipart/form-data boundary field which - assuming a specific heap layout - will result in an out-of-bounds read and a crash in the find_boundary() function.,-,-,-,-,-,-,-,-,2023-02-28 20:15:00,2023-02-28 20:33:00
CVE-2023-1065,0,-,-,-,https://github.com/snyk/kubernetes-monitor/pull/1275,This vulnerability in the Snyk Kubernetes Monitor can result in irrelevant data being posted to a Snyk Organization which could in turn obfuscate other relevant security issues. It does not expose the user of the integration to any direct security risk and no user data can be leaked. To exploit the vulnerability the attacker does not need to be authenticated to Snyk but does need to know the targets Integration ID (which may or may not be the same as the Organization ID although this is an unpredictable UUID in either case).,-,-,-,-,-,-,-,-,2023-02-28 19:15:00,2023-03-01 12:15:00
CVE-2023-1017,0,-,-,-,https://kb.cert.org/vuls/id/782720,An out-of-bounds write vulnerability exists in TPM2.0s Module Library allowing writing of a 2-byte data past the end of TPM2.0 command in the CryptParameterDecryption routine. An attacker who can successfully exploit this vulnerability can lead to denial of service (crashing the TPM chip/process or rendering it unusable) and/or arbitrary code execution in the TPM context.,-,-,-,-,-,-,-,-,2023-02-28 19:15:00,2023-02-28 20:33:00
